client_id,variation,tenure_year,tenure_month,age,gender,accounts,balance,calls_semester,logons_semester,balance_thousands
8055182,Test,5.0,66.0,61.0,F,2.0,49402.13,4.0,7.0,49.4
1488410,Test,5.0,60.0,60.5,U,2.0,268652.53,1.0,4.0,268.65
4796345,Test,6.0,81.0,45.0,F,2.0,40118.37,6.0,9.0,40.12
6350662,Test,5.0,70.0,22.0,U,2.0,28731.57,1.0,4.0,28.73
2040900,Control,5.0,68.0,39.5,U,2.0,32227.7,6.0,9.0,32.23
9641585,Test,8.0,107.0,36.5,M,2.0,29242.93,2.0,5.0,29.24
828854,Test,23.0,287.0,63.0,U,4.0,623179.8,3.0,6.0,623.18
8559593,Test,7.0,95.0,21.5,U,2.0,35675.49,3.0,6.0,35.68
5850123,Control,31.0,376.0,71.0,M,2.0,242078.58,3.0,6.0,242.08
6875260,Test,8.0,97.0,69.0,U,2.0,96164.42,4.0,7.0,96.16
4920156,Test,5.0,63.0,39.0,F,2.0,36239.97,5.0,8.0,36.24
538801,Test,13.0,158.0,58.5,M,2.0,49943.96,6.0,9.0,49.94
5828946,Test,5.0,66.0,54.0,F,2.0,202199.54,6.0,9.0,202.2
2053183,Control,21.0,255.0,51.5,F,2.0,102873.14,1.0,4.0,102.87
3181109,Test,28.0,347.0,56.0,M,2.0,116536.26,5.0,8.0,116.54
3603649,Control,27.0,326.0,86.0,F,2.0,108788.41,5.0,8.0,108.79
9668860,Control,13.0,158.0,40.0,M,2.0,31909.41,2.0,5.0,31.91
9931960,Control,5.0,65.0,19.5,U,2.0,26970.14,6.0,9.0,26.97
7314900,Test,7.0,84.0,59.5,U,2.0,299210.01,6.0,9.0,299.21
1525212,Test,13.0,157.0,33.0,F,2.0,72424.96,6.0,9.0,72.42
4780557,Test,8.0,98.0,65.0,U,2.0,638532.16,6.0,9.0,638.53
3214839,Test,8.0,97.0,62.5,U,2.0,334841.51,3.0,6.0,334.84
7578193,Test,13.0,162.0,66.0,M,2.0,270901.12,1.0,4.0,270.9
2810834,Test,5.0,71.0,20.5,U,2.0,28561.9,1.0,4.0,28.56
2508419,Control,11.0,142.0,67.0,M,2.0,58992.64,0.0,3.0,58.99
2191364,Control,6.0,83.0,34.0,U,2.0,38414.75,1.0,4.0,38.41
8230834,Control,5.0,66.0,44.5,U,2.0,117884.18,4.0,8.0,117.88
4341675,Test,5.0,67.0,22.5,U,3.0,34495.18,2.0,5.0,34.5
6486127,Control,9.0,112.0,61.0,M,2.0,63398.81,6.0,9.0,63.4
3213762,Control,5.0,60.0,36.5,U,4.0,143339.31,3.0,6.0,143.34
5589110,Test,4.0,59.0,48.5,U,2.0,69534.44,0.0,3.0,69.53
9333375,Control,19.0,232.0,85.0,M,3.0,124704.89,3.0,6.0,124.7
7784849,Test,4.0,54.0,55.5,U,2.0,83747.97,2.0,5.0,83.75
2983567,Test,18.0,226.0,62.0,F,3.0,84845.32,0.0,3.0,84.85
4622994,Control,24.0,288.0,47.0,F,2.0,51774.97,2.0,5.0,51.77
2147061,Control,7.0,91.0,27.5,U,2.0,69821.4,6.0,9.0,69.82
9480795,Control,20.0,241.0,67.5,M,2.0,32877.15,3.0,6.0,32.88
4989797,Test,12.0,155.0,49.0,M,2.0,133289.8,6.0,9.0,133.29
2376568,Test,13.0,157.0,46.0,U,2.0,76836.92,0.0,3.0,76.84
3206966,Control,10.0,124.0,57.5,M,2.0,157805.97,2.0,5.0,157.81
1599600,Control,6.0,82.0,56.0,U,2.0,60161.06,1.0,4.0,60.16
7046975,Test,20.0,247.0,52.5,M,2.0,72330.7,1.0,4.0,72.33
8596886,Test,19.0,236.0,51.0,M,2.0,50204.82,6.0,9.0,50.2
7191059,Test,16.0,194.0,58.0,M,3.0,128952.11,6.0,9.0,128.95
3637427,Test,21.0,255.0,73.0,M,3.0,293106.29,3.0,6.0,293.11
9670591,Test,20.0,251.0,62.0,M,3.0,280499.69,5.0,8.0,280.5
7391274,Test,11.0,137.0,76.0,M,2.0,189013.55,2.0,5.0,189.01
6556332,Test,17.0,209.0,49.5,M,3.0,91414.57,2.0,5.0,91.41
3668956,Control,13.0,163.0,49.0,F,2.0,49509.78,0.0,3.0,49.51
3437771,Control,15.0,184.0,71.5,M,2.0,160503.29,1.0,4.0,160.5
892186,Test,19.0,236.0,50.0,F,3.0,195484.25,5.0,8.0,195.48
4446711,Control,6.0,72.0,55.5,U,2.0,32662.76,1.0,4.0,32.66
2105198,Test,17.0,209.0,37.5,M,3.0,208457.77,6.0,9.0,208.46
4405304,Control,13.0,165.0,62.0,F,2.0,188555.77,4.0,7.0,188.56
8006275,Control,12.0,154.0,62.0,U,2.0,61893.57,1.0,4.0,61.89
2028518,Control,14.0,178.0,63.0,F,2.0,44795.92,0.0,3.0,44.8
8078832,Test,15.0,190.0,53.0,M,2.0,31469.71,6.0,9.0,31.47
312698,Control,5.0,68.0,26.5,U,3.0,50479.59,6.0,9.0,50.48
8673125,Test,7.0,85.0,28.5,U,2.0,45898.46,0.0,3.0,45.9
3623360,Test,17.0,208.0,45.0,F,2.0,331505.16,5.0,8.0,331.51
7352376,Control,12.0,155.0,59.5,M,2.0,43371.33,1.0,4.0,43.37
3160385,Control,20.0,250.0,69.0,M,3.0,350408.89,3.0,6.0,350.41
1195631,Test,14.0,176.0,45.0,F,3.0,257139.82,5.0,8.0,257.14
8386410,Control,6.0,75.0,54.5,F,2.0,116467.53,0.0,3.0,116.47
2517014,Test,20.0,245.0,40.5,U,3.0,63759.05,1.0,4.0,63.76
2284757,Test,4.0,56.0,50.0,U,2.0,104040.35,2.0,5.0,104.04
7634223,Test,4.0,58.0,25.0,U,2.0,48036.2,4.0,7.0,48.04
1222354,Test,9.0,117.0,66.5,M,2.0,28067.06,0.0,3.0,28.07
5516350,Control,20.0,250.0,35.5,M,3.0,44467.43,3.0,6.0,44.47
8353226,Test,6.0,82.0,41.5,U,2.0,36768.48,0.0,3.0,36.77
8760879,Test,7.0,85.0,31.0,U,2.0,33866.67,1.0,4.0,33.87
2725900,Control,23.0,284.0,57.0,F,2.0,25100.85,1.0,4.0,25.1
5286123,Control,5.0,65.0,37.0,U,2.0,68083.94,5.0,8.0,68.08
21596,Test,11.0,142.0,43.0,U,2.0,56511.63,0.0,3.0,56.51
947221,Control,8.0,96.0,74.5,U,2.0,31331.77,3.0,6.0,31.33
8325255,Test,5.0,70.0,40.5,U,2.0,142324.75,2.0,5.0,142.32
2462823,Control,6.0,80.0,28.5,U,3.0,90009.01,4.0,7.0,90.01
9352816,Control,6.0,78.0,63.5,U,2.0,661029.46,4.0,7.0,661.03
3332531,Control,26.0,313.0,41.5,F,2.0,40956.9,0.0,3.0,40.96
2269341,Test,5.0,66.0,50.5,U,2.0,31977.66,1.0,4.0,31.98
6395285,Control,12.0,154.0,33.0,M,3.0,163319.46,4.0,7.0,163.32
4226585,Control,21.0,257.0,77.0,F,2.0,215399.9,2.0,5.0,215.4
3642713,Test,4.0,55.0,23.0,U,2.0,38945.93,2.0,5.0,38.95
8873899,Test,6.0,72.0,63.0,U,2.0,26882.83,0.0,3.0,26.88
5201417,Test,5.0,67.0,67.0,U,2.0,58666.1,1.0,4.0,58.67
4368150,Test,14.0,178.0,57.5,M,2.0,93208.05,2.0,5.0,93.21
9886162,Test,28.0,338.0,76.5,F,3.0,152566.26,1.0,5.0,152.57
3540614,Test,14.0,179.0,64.0,F,2.0,120155.97,1.0,4.0,120.16
7599408,Test,11.0,137.0,46.0,M,2.0,96249.97,0.0,3.0,96.25
6255182,Test,13.0,156.0,70.0,F,2.0,98106.89,6.0,9.0,98.11
6418203,Test,12.0,155.0,23.0,M,2.0,78709.43,6.0,9.0,78.71
1056722,Control,10.0,131.0,51.5,M,2.0,45437.91,0.0,3.0,45.44
9003334,Test,5.0,64.0,33.0,M,2.0,30593.94,1.0,4.0,30.59
1082833,Control,16.0,193.0,45.0,F,2.0,36380.31,6.0,9.0,36.38
8712400,Test,4.0,56.0,37.0,U,2.0,25705.55,1.0,4.0,25.71
4414176,Test,5.0,71.0,20.5,U,3.0,53268.29,5.0,8.0,53.27
5545425,Control,11.0,137.0,42.0,U,2.0,27462.91,1.0,4.0,27.46
2483614,Control,4.0,59.0,35.5,U,2.0,105677.1,3.0,6.0,105.68
7163526,Test,13.0,167.0,53.0,M,2.0,38416.73,0.0,3.0,38.42
4889353,Test,12.0,149.0,46.0,F,2.0,42981.74,0.0,3.0,42.98
1183486,Test,13.0,157.0,62.5,F,2.0,279629.63,4.0,7.0,279.63
7183152,Test,5.0,70.0,59.0,U,2.0,25073.24,4.0,7.0,25.07
9718232,Test,16.0,194.0,66.0,M,2.0,72639.3,0.0,3.0,72.64
6029041,Control,5.0,64.0,38.0,U,2.0,54071.22,4.0,7.0,54.07
7701085,Control,18.0,216.0,53.5,M,2.0,44259.43,1.0,4.0,44.26
5375087,Test,15.0,191.0,65.5,M,3.0,70573.73,6.0,9.0,70.57
5643425,Control,16.0,197.0,24.5,F,2.0,35853.19,1.0,4.0,35.85
3142979,Control,7.0,85.0,26.5,U,2.0,36376.53,3.0,6.0,36.38
2714519,Test,7.0,90.0,40.5,U,2.0,67290.5,2.0,5.0,67.29
6767956,Test,15.0,182.0,36.5,F,2.0,25663.38,1.0,4.0,25.66
597177,Test,14.0,178.0,32.5,M,2.0,35698.21,4.0,7.0,35.7
2209429,Control,4.0,53.0,50.5,U,2.0,28719.38,1.0,4.0,28.72
8511811,Control,5.0,71.0,32.5,U,2.0,58120.34,6.0,9.0,58.12
421833,Control,5.0,70.0,46.0,U,2.0,102980.4,1.0,4.0,102.98
1421934,Control,6.0,82.0,72.5,U,2.0,114044.77,0.0,3.0,114.04
8204504,Test,32.0,393.0,73.5,M,2.0,247044.41,6.0,9.0,247.04
9456874,Control,8.0,97.0,60.0,U,2.0,29760.27,4.0,7.0,29.76
8824353,Control,4.0,57.0,23.5,U,2.0,28147.09,3.0,6.0,28.15
4826778,Control,4.0,57.0,55.0,F,2.0,29412.49,1.0,4.0,29.41
556698,Test,4.0,56.0,57.0,U,2.0,164270.9,2.0,5.0,164.27
7374336,Control,6.0,76.0,57.0,U,2.0,123920.84,2.0,5.0,123.92
347452,Test,10.0,120.0,43.5,M,2.0,160340.78,6.0,9.0,160.34
2280908,Test,13.0,166.0,52.5,M,2.0,31795.83,6.0,9.0,31.8
2941394,Test,15.0,189.0,67.0,F,2.0,84883.8,1.0,5.0,84.88
4548139,Control,20.0,248.0,67.0,F,2.0,123216.4,1.0,4.0,123.22
7949883,Control,12.0,150.0,30.5,M,2.0,105982.88,6.0,9.0,105.98
174360,Control,14.0,174.0,30.0,F,3.0,71603.95,2.0,5.0,71.6
11122,Control,16.0,194.0,40.5,M,2.0,31193.51,2.0,5.0,31.19
5340035,Control,15.0,189.0,33.0,F,4.0,192033.73,6.0,9.0,192.03
7195153,Control,11.0,132.0,52.0,F,2.0,144389.89,3.0,6.0,144.39
2396007,Control,13.0,158.0,27.5,M,2.0,48353.25,5.0,8.0,48.35
8628672,Test,17.0,210.0,47.0,U,2.0,62860.38,0.0,3.0,62.86
1128550,Test,20.0,244.0,41.5,U,2.0,494312.87,5.0,8.0,494.31
1516424,Control,11.0,143.0,50.5,F,2.0,39290.49,6.0,9.0,39.29
2209554,Test,8.0,104.0,68.0,F,2.0,29929.2,1.0,4.0,29.93
2252099,Control,20.0,249.0,79.0,M,2.0,57324.95,3.0,6.0,57.32
7707774,Control,10.0,129.0,56.0,F,2.0,35803.49,0.0,3.0,35.8
1762503,Test,7.0,94.0,62.0,U,2.0,61132.05,6.0,9.0,61.13
5910870,Control,5.0,60.0,66.0,F,2.0,28004.55,6.0,9.0,28.0
8165113,Control,27.0,333.0,39.5,M,2.0,42675.87,0.0,3.0,42.68
2883620,Test,4.0,59.0,29.5,U,2.0,42316.69,2.0,5.0,42.32
6740381,Control,6.0,74.0,22.5,U,3.0,53194.57,6.0,9.0,53.19
8989715,Test,13.0,164.0,43.5,M,3.0,39854.94,5.0,8.0,39.85
7625765,Control,18.0,227.0,55.5,U,2.0,63570.52,0.0,3.0,63.57
6646092,Test,6.0,83.0,52.5,F,2.0,300891.86,1.0,4.0,300.89
3411960,Control,6.0,76.0,32.0,U,2.0,31528.15,0.0,3.0,31.53
402923,Control,9.0,112.0,63.0,M,2.0,449877.78,4.0,7.0,449.88
2902292,Test,15.0,184.0,58.0,M,2.0,235972.0,1.0,4.0,235.97
6058074,Control,9.0,111.0,73.5,M,2.0,53803.08,0.0,3.0,53.8
807768,Test,6.0,77.0,58.5,U,2.0,54897.04,0.0,3.0,54.9
3689258,Test,5.0,70.0,41.5,U,2.0,27541.34,0.0,3.0,27.54
2636385,Test,6.0,82.0,66.0,U,2.0,51089.81,0.0,3.0,51.09
235156,Test,7.0,94.0,30.0,U,2.0,47994.24,6.0,9.0,47.99
5791057,Test,6.0,77.0,50.0,U,3.0,29717.38,1.0,4.0,29.72
1925623,Control,11.0,143.0,63.0,F,2.0,54120.65,1.0,4.0,54.12
6047643,Test,22.0,267.0,63.5,F,2.0,301487.03,2.0,5.0,301.49
6823673,Control,12.0,152.0,56.0,M,2.0,28396.44,2.0,5.0,28.4
6538820,Test,12.0,150.0,40.0,F,3.0,226502.94,6.0,9.0,226.5
1098398,Control,15.0,188.0,51.0,M,2.0,55343.77,6.0,9.0,55.34
7122130,Control,16.0,197.0,65.5,M,2.0,44162.14,0.0,3.0,44.16
3132961,Control,9.0,119.0,58.5,F,2.0,23790.4,6.0,9.0,23.79
7140358,Control,15.0,190.0,38.0,F,2.0,64363.27,0.0,3.0,64.36
2397151,Test,23.0,277.0,62.5,M,2.0,61298.66,5.0,8.0,61.3
3041020,Test,15.0,189.0,39.5,M,2.0,28299.42,2.0,5.0,28.3
2084327,Test,5.0,68.0,22.0,U,3.0,32360.61,2.0,5.0,32.36
2005018,Control,5.0,64.0,23.0,M,2.0,125583.89,6.0,9.0,125.58
5514367,Test,16.0,193.0,52.5,M,2.0,103656.51,6.0,9.0,103.66
8202513,Control,4.0,56.0,23.5,M,2.0,34135.4,6.0,9.0,34.14
1241419,Test,6.0,75.0,59.5,U,2.0,110611.05,6.0,9.0,110.61
4721124,Control,11.0,141.0,56.0,F,2.0,149827.26,4.0,7.0,149.83
2882439,Test,9.0,112.0,61.0,M,2.0,503437.1,4.0,7.0,503.44
7451462,Test,5.0,68.0,60.5,U,3.0,257636.26,4.0,7.0,257.64
2340754,Control,7.0,84.0,55.0,U,2.0,39673.16,3.0,6.0,39.67
8726606,Control,5.0,70.0,37.5,U,2.0,51811.31,1.0,4.0,51.81
4419177,Control,5.0,60.0,57.5,F,2.0,31195.42,0.0,3.0,31.2
7915842,Test,17.0,212.0,43.5,M,3.0,181079.37,6.0,9.0,181.08
6334676,Control,3.0,47.0,35.5,U,3.0,175190.2,5.0,8.0,175.19
4551629,Test,14.0,170.0,36.5,M,2.0,409253.97,6.0,9.0,409.25
2222307,Control,11.0,139.0,42.0,M,2.0,239018.88,2.0,5.0,239.02
8198208,Test,6.0,83.0,66.0,U,2.0,113172.27,0.0,4.0,113.17
9589670,Test,12.0,155.0,48.5,M,2.0,250644.25,5.0,8.0,250.64
4277313,Test,4.0,59.0,26.5,U,2.0,39644.61,6.0,9.0,39.64
9430245,Test,17.0,213.0,34.5,F,2.0,35599.79,6.0,9.0,35.6
743500,Test,18.0,224.0,39.5,M,3.0,307878.32,4.0,7.0,307.88
2712496,Control,12.0,154.0,35.0,F,2.0,70380.66,4.0,7.0,70.38
2058100,Test,7.0,94.0,24.5,U,3.0,94174.75,6.0,9.0,94.17
3797486,Test,26.0,323.0,51.0,M,2.0,75610.2,1.0,4.0,75.61
4681420,Control,7.0,95.0,27.5,U,2.0,77756.23,5.0,8.0,77.76
59605,Control,15.0,189.0,59.0,F,2.0,94987.66,5.0,8.0,94.99
8607979,Control,5.0,69.0,45.0,M,2.0,701336.92,4.0,7.0,701.34
3118894,Control,10.0,120.0,40.0,M,2.0,32063.87,0.0,3.0,32.06
224773,Test,7.0,87.0,77.0,U,2.0,65481.87,2.0,5.0,65.48
2915875,Test,18.0,225.0,62.0,F,2.0,23822.81,5.0,8.0,23.82
9847934,Control,4.0,59.0,31.0,U,2.0,37224.24,2.0,5.0,37.22
4377273,Test,5.0,71.0,31.5,U,2.0,27120.59,3.0,6.0,27.12
6286632,Control,13.0,160.0,28.5,M,2.0,47500.86,1.0,4.0,47.5
9795687,Control,14.0,168.0,69.5,M,2.0,65376.95,3.0,6.0,65.38
1672552,Test,16.0,202.0,61.5,F,2.0,117054.92,1.0,4.0,117.05
8541103,Control,6.0,73.0,34.5,U,2.0,29996.79,1.0,4.0,30.0
2014286,Control,20.0,247.0,83.0,F,2.0,193640.47,5.0,8.0,193.64
8962817,Test,15.0,191.0,67.5,M,2.0,34976.86,3.0,6.0,34.98
9957239,Control,9.0,116.0,64.5,M,2.0,110542.5,3.0,6.0,110.54
1669713,Test,21.0,258.0,42.5,M,2.0,58750.54,6.0,9.0,58.75
4014435,Control,4.0,58.0,43.5,U,2.0,48615.99,3.0,6.0,48.62
8514217,Test,14.0,168.0,50.0,M,2.0,70141.72,1.0,4.0,70.14
5687944,Test,20.0,249.0,59.5,F,3.0,85555.64,2.0,5.0,85.56
3926907,Control,16.0,194.0,69.5,M,2.0,90247.35,3.0,6.0,90.25
4490836,Control,25.0,305.0,67.5,U,3.0,219933.28,6.0,9.0,219.93
9385972,Control,6.0,72.0,21.0,U,2.0,32570.18,3.0,6.0,32.57
2634677,Control,6.0,77.0,34.5,U,2.0,62989.12,1.0,4.0,62.99
8706042,Test,12.0,145.0,53.5,M,2.0,52262.42,1.0,4.0,52.26
8705753,Test,22.0,268.0,61.0,F,2.0,29240.1,0.0,3.0,29.24
2111468,Control,18.0,221.0,56.5,M,3.0,42225.32,5.0,8.0,42.23
5558874,Control,5.0,60.0,60.5,U,2.0,53577.47,5.0,8.0,53.58
233249,Control,12.0,154.0,64.0,F,2.0,495675.08,4.0,7.0,495.68
5972196,Control,11.0,142.0,31.5,F,2.0,107139.88,3.0,6.0,107.14
3174867,Control,10.0,125.0,77.0,M,2.0,118933.09,2.0,5.0,118.93
1609953,Control,13.0,166.0,32.5,M,2.0,32792.8,0.0,3.0,32.79
9841100,Control,15.0,183.0,34.0,M,4.0,126468.14,6.0,9.0,126.47
3536773,Test,16.0,195.0,55.5,M,3.0,2970000.46,6.0,9.0,2970.0
8860697,Test,5.0,60.0,20.0,U,2.0,28852.58,2.0,5.0,28.85
3815969,Control,6.0,72.0,24.0,F,2.0,44191.32,2.0,5.0,44.19
8979924,Test,22.0,274.0,56.0,F,2.0,195052.83,4.0,7.0,195.05
9793339,Test,13.0,157.0,32.0,F,2.0,31286.97,0.0,3.0,31.29
5587983,Test,18.0,218.0,56.0,F,3.0,48940.16,0.0,3.0,48.94
4937291,Control,5.0,69.0,29.0,U,2.0,38273.33,3.0,6.0,38.27
853743,Control,12.0,144.0,37.5,M,2.0,110306.36,6.0,9.0,110.31
5904599,Test,14.0,174.0,54.5,M,2.0,66564.85,4.0,7.0,66.56
2476053,Control,18.0,225.0,46.0,M,3.0,846641.89,6.0,9.0,846.64
3418515,Test,6.0,73.0,52.5,U,3.0,465114.05,6.0,9.0,465.11
9108896,Test,14.0,170.0,51.0,F,2.0,146294.56,1.0,4.0,146.29
2166183,Control,4.0,58.0,64.5,U,2.0,24231.15,1.0,4.0,24.23
584291,Control,4.0,56.0,26.0,U,3.0,73080.41,6.0,9.0,73.08
4851774,Test,9.0,115.0,29.0,M,2.0,277867.29,6.0,9.0,277.87
1227534,Test,30.0,363.0,72.0,M,3.0,625945.88,6.0,9.0,625.95
4384973,Test,17.0,214.0,47.5,F,2.0,37604.06,6.0,9.0,37.6
5776273,Control,24.0,296.0,28.5,M,2.0,301464.6,2.0,5.0,301.46
4541036,Test,12.0,144.0,32.0,F,2.0,31975.81,0.0,3.0,31.98
1960601,Test,16.0,202.0,40.5,F,2.0,81810.95,3.0,6.0,81.81
9999729,Test,10.0,124.0,31.0,F,3.0,107059.74,6.0,9.0,107.06
7912047,Control,21.0,252.0,49.5,M,3.0,83146.14,6.0,9.0,83.15
7976030,Control,9.0,112.0,31.5,U,3.0,83474.24,1.0,4.0,83.47
9483015,Control,15.0,191.0,69.5,F,2.0,32284.61,3.0,6.0,32.28
5545133,Test,6.0,82.0,51.5,U,3.0,426363.31,5.0,8.0,426.36
4746162,Control,20.0,251.0,68.0,M,2.0,192811.29,3.0,6.0,192.81
5156607,Control,5.0,60.0,51.5,U,2.0,49637.18,2.0,5.0,49.64
9068680,Test,7.0,95.0,26.0,U,2.0,79433.7,6.0,9.0,79.43
1766464,Test,5.0,69.0,67.5,U,3.0,723918.46,6.0,9.0,723.92
4082452,Control,9.0,109.0,52.0,M,2.0,64105.67,2.0,5.0,64.11
280950,Control,16.0,197.0,53.0,M,2.0,302684.95,3.0,6.0,302.68
4580972,Control,5.0,70.0,56.0,U,2.0,30185.17,0.0,3.0,30.19
3466785,Control,12.0,152.0,32.0,F,6.0,754485.06,6.0,9.0,754.49
9308332,Test,14.0,175.0,75.0,F,2.0,54384.0,1.0,5.0,54.38
3617707,Control,16.0,203.0,52.5,M,2.0,35156.14,6.0,9.0,35.16
8786298,Control,14.0,174.0,71.0,F,2.0,154004.69,5.0,8.0,154.0
8058142,Control,10.0,126.0,52.0,F,2.0,30796.32,2.0,5.0,30.8
5267658,Control,10.0,120.0,42.0,F,3.0,114535.33,3.0,7.0,114.54
3428020,Test,12.0,153.0,44.5,M,2.0,23800.65,0.0,3.0,23.8
8226682,Control,15.0,184.0,44.0,F,2.0,194169.41,6.0,9.0,194.17
4266877,Control,15.0,185.0,55.5,F,4.0,67217.48,2.0,5.0,67.22
5338170,Control,16.0,203.0,39.0,F,2.0,47783.45,0.0,3.0,47.78
3811803,Test,5.0,70.0,32.5,F,2.0,52625.44,0.0,3.0,52.63
2103055,Control,13.0,167.0,28.0,M,2.0,71043.81,6.0,9.0,71.04
9247578,Control,31.0,378.0,66.5,M,3.0,71304.24,4.0,7.0,71.3
2933555,Test,10.0,124.0,40.5,M,2.0,48640.95,0.0,3.0,48.64
1050592,Test,21.0,260.0,77.0,M,2.0,24841.48,0.0,3.0,24.84
9405961,Control,9.0,118.0,47.5,M,2.0,114284.53,2.0,5.0,114.28
7350089,Control,22.0,271.0,64.5,M,3.0,451774.44,5.0,8.0,451.77
8418665,Test,5.0,61.0,39.5,M,2.0,26524.68,5.0,8.0,26.52
9077558,Test,23.0,276.0,27.0,M,2.0,378076.39,2.0,5.0,378.08
9822924,Control,33.0,407.0,65.0,M,3.0,278735.68,6.0,9.0,278.74
1189860,Test,5.0,70.0,18.5,U,3.0,36929.3,3.0,6.0,36.93
2579748,Test,13.0,162.0,47.5,M,2.0,26088.34,1.0,4.0,26.09
1971298,Control,4.0,59.0,59.5,U,2.0,102809.44,5.0,8.0,102.81
3702931,Test,16.0,194.0,50.0,M,2.0,30919.55,0.0,3.0,30.92
6640401,Test,6.0,83.0,64.0,U,2.0,150920.49,2.0,5.0,150.92
3406058,Control,15.0,191.0,54.5,M,2.0,127015.39,6.0,9.0,127.02
2822267,Test,15.0,186.0,40.5,M,4.0,312300.75,6.0,9.0,312.3
5250931,Control,6.0,81.0,50.0,U,2.0,654841.81,4.0,7.0,654.84
5899788,Test,24.0,291.0,32.5,F,2.0,28924.1,1.0,4.0,28.92
7466392,Control,21.0,253.0,46.5,M,3.0,96743.08,4.0,7.0,96.74
89039,Test,18.0,224.0,70.5,F,2.0,24093.76,1.0,4.0,24.09
1781498,Test,19.0,234.0,69.5,F,2.0,976815.83,6.0,9.0,976.82
5790654,Control,5.0,61.0,37.0,M,2.0,100224.88,1.0,4.0,100.22
9765988,Test,13.0,166.0,62.0,M,2.0,55993.19,0.0,3.0,55.99
3829828,Test,15.0,189.0,57.0,M,2.0,89148.6,3.0,6.0,89.15
8931499,Control,9.0,115.0,25.0,F,2.0,46833.46,2.0,5.0,46.83
6213824,Control,4.0,58.0,64.0,U,2.0,416338.69,6.0,9.0,416.34
4741117,Control,14.0,168.0,66.0,F,3.0,446000.49,6.0,9.0,446.0
9556672,Test,20.0,248.0,54.0,F,2.0,117314.09,3.0,6.0,117.31
5549078,Control,7.0,90.0,24.5,U,2.0,46145.55,5.0,8.0,46.15
9626198,Control,14.0,169.0,67.0,F,2.0,94298.92,1.0,4.0,94.3
444644,Test,15.0,189.0,67.0,M,2.0,954380.96,5.0,8.0,954.38
4486322,Control,14.0,173.0,29.5,M,3.0,37329.92,6.0,9.0,37.33
6680845,Control,13.0,156.0,36.0,F,2.0,75559.02,6.0,9.0,75.56
4457592,Control,16.0,201.0,54.5,M,2.0,62471.18,4.0,7.0,62.47
8734908,Test,7.0,87.0,40.5,U,2.0,77617.07,0.0,3.0,77.62
4264084,Test,5.0,68.0,35.5,M,3.0,48363.09,6.0,9.0,48.36
8280317,Control,21.0,258.0,50.5,M,2.0,98877.31,0.0,3.0,98.88
3305421,Test,11.0,133.0,30.5,M,2.0,39795.9,6.0,9.0,39.8
252898,Test,4.0,57.0,51.5,U,2.0,38275.58,2.0,5.0,38.28
5423334,Test,11.0,142.0,68.5,F,3.0,82190.37,1.0,4.0,82.19
2102280,Control,10.0,124.0,41.0,F,5.0,652907.79,4.0,7.0,652.91
2671124,Test,7.0,95.0,53.0,U,2.0,52692.56,2.0,5.0,52.69
9281262,Control,5.0,62.0,28.5,F,3.0,87732.16,3.0,6.0,87.73
670729,Control,17.0,213.0,72.0,M,3.0,1130171.82,6.0,9.0,1130.17
4085199,Test,10.0,121.0,33.5,F,2.0,51171.18,3.0,6.0,51.17
5576110,Test,10.0,129.0,26.5,M,2.0,41802.77,0.0,3.0,41.8
7308546,Control,16.0,193.0,29.0,M,2.0,66329.6,6.0,9.0,66.33
1975499,Test,11.0,142.0,71.5,F,2.0,137352.17,4.0,7.0,137.35
2142377,Test,22.0,264.0,60.0,F,3.0,42973.77,6.0,9.0,42.97
7460344,Test,10.0,126.0,50.5,M,2.0,42220.17,3.0,7.0,42.22
4724921,Test,18.0,221.0,65.5,M,2.0,53967.81,2.0,5.0,53.97
8304665,Control,21.0,253.0,53.0,M,2.0,52218.87,3.0,6.0,52.22
3243462,Control,5.0,69.0,51.5,U,2.0,52620.4,2.0,5.0,52.62
6463305,Control,9.0,108.0,26.5,U,2.0,58989.61,1.0,4.0,58.99
368994,Test,11.0,132.0,33.0,F,2.0,110432.81,3.0,6.0,110.43
1578668,Control,16.0,192.0,38.5,M,2.0,32132.41,0.0,3.0,32.13
7267111,Control,7.0,85.0,26.5,M,2.0,55774.05,0.0,3.0,55.77
4061217,Test,10.0,121.0,58.0,M,2.0,85383.03,3.0,6.0,85.38
6350886,Control,6.0,73.0,29.5,U,3.0,404839.69,4.0,7.0,404.84
993861,Test,5.0,67.0,28.0,M,3.0,53996.08,1.0,4.0,54.0
982129,Test,14.0,175.0,62.5,F,2.0,79520.79,4.0,7.0,79.52
7209144,Control,4.0,57.0,59.5,U,2.0,31769.89,1.0,4.0,31.77
7397092,Control,16.0,200.0,39.5,F,2.0,40531.08,0.0,3.0,40.53
7333505,Control,5.0,64.0,37.0,U,3.0,75309.85,6.0,9.0,75.31
3236930,Test,10.0,128.0,65.5,F,2.0,163994.62,0.0,3.0,163.99
4071575,Test,24.0,291.0,64.5,M,2.0,26161.93,3.0,6.0,26.16
1739277,Control,14.0,177.0,71.0,M,2.0,109947.25,0.0,3.0,109.95
2666411,Test,5.0,71.0,50.5,U,2.0,46310.46,0.0,3.0,46.31
9878162,Control,4.0,59.0,43.5,U,2.0,70814.34,2.0,5.0,70.81
2730414,Test,6.0,83.0,65.5,U,2.0,45354.4,0.0,3.0,45.35
